Invoice ID,Invoice Status,Customer ID,Due Date,PurchaseOrder,SubTotal,Total,Balance,Adjustment,Expected Payment Date,Last Payment Date,Item Name,Item Desc,Quantity,Discount,Discount Amount,Item Total,Item Price,Product ID,SKU,Customer Name,Invoice Date,Invoice Number,Account,Account Code,Sales person,Item Type,Usage Unit
209792000001679529,Closed,209792000000762025,2021-05-22,,638.10,638.10,0.00,0.00,,2021-05-31,Capsicum Green (Big) (Kg),,3.5,0.00,0.000,119.00,34.00,209792000001112452,MGJOMVY2D0,THE PUNJABI RASOI (ARK),2021-05-22,INV-008348,Sales,,,,1 Kg
209792000001679529,Closed,209792000000762025,2021-05-22,,638.10,638.10,0.00,0.00,,2021-05-31,Banana (Robusta) (Kg),,1,0.00,0.000,26.00,26.00,209792000001112776,ZOLSZIMNME,THE PUNJABI RASOI (ARK),2021-05-22,INV-008348,Sales,,,,1 Kg
209792000001679529,Closed,209792000000762025,2021-05-22,,638.10,638.10,0.00,0.00,,2021-05-31,Coriander (Kg),,1,0.00,0.000,45.60,45.60,209792000001113073,ACDMV8A2AA,THE PUNJABI RASOI (ARK),2021-05-22,INV-008348,Sales,,,,1 Kg
209792000001679559,Closed,209792000000638269,2021-05-22,,70.30,70.30,0.00,0.00,,2021-05-31,Cauliflower (Pc),,1,0.00,0.000,23.90,23.90,209792000001112443,PTF9DK1RSO,FORTUNE FOODS( LA PINOZ BTM),2021-05-22,INV-008349,Sales,,,,1 Pc
209792000001679559,Closed,209792000000638269,2021-05-22,,70.30,70.30,0.00,0.00,,2021-05-31,Green Chilly (Kg),,0.2,0.00,0.000,10.40,52.00,209792000001113181,QI1YQOT6ZY,FORTUNE FOODS( LA PINOZ BTM),2021-05-22,INV-008349,Sales,,,,1 Kg
209792000001679559,Closed,209792000000638269,2021-05-22,,70.30,70.30,0.00,0.00,,2021-05-31,Ladies Finger (Kg),,0.5,0.00,0.000,14.50,29.00,209792000001112488,M570GR5YJK,FORTUNE FOODS( LA PINOZ BTM),2021-05-22,INV-008349,Sales,,,,1 Kg
209792000001679559,Closed,209792000000638269,2021-05-22,,70.30,70.30,0.00,0.00,,2021-05-31,Potato (Big) (Kg),,1,0.00,0.000,21.50,21.50,209792000001112515,S0Z3L759DM,FORTUNE FOODS( LA PINOZ BTM),2021-05-22,INV-008349,Sales,,,,1 Kg
209792000001679577,Closed,209792000000638269,2021-05-22,,140.24,140.24,0.00,0.00,,2021-05-31,Capsicum Green (Big) (Kg),,2.04,0.00,0.000,69.36,34.00,209792000001112452,MGJOMVY2D0,FORTUNE FOODS( LA PINOZ BTM),2021-05-22,INV-008350,Sales,,,,1 Kg
209792000001679577,Closed,209792000000638269,2021-05-22,,140.24,140.24,0.00,0.00,,2021-05-31,Onion (Big) (Kg),,3.15,0.00,0.000,70.88,22.50,209792000001112497,NN0EKZK8JQ,FORTUNE FOODS( LA PINOZ BTM),2021-05-22,INV-008350,Sales,,,,1 Kg
209792000001679591,Closed,209792000000703403,2021-05-22,,604.60,604.60,0.00,0.00,,2021-05-31,Capsicum Green (Big) (Kg),,3,0.00,0.000,102.00,34.00,209792000001112452,MGJOMVY2D0,THE PUNJABI RASOI (HSR),2021-05-22,INV-008351,Sales,,,,1 Kg
209792000001679591,Closed,209792000000703403,2021-05-22,,604.60,604.60,0.00,0.00,,2021-05-31,Cauliflower (Pc),,4,0.00,0.000,95.60,23.90,209792000001112443,PTF9DK1RSO,THE PUNJABI RASOI (HSR),2021-05-22,INV-008351,Sales,,,,1 Pc
209792000001679591,Closed,209792000000703403,2021-05-22,,604.60,604.60,0.00,0.00,,2021-05-31,Green Chilly (Kg),,0.6,0.00,0.000,31.20,52.00,209792000001113181,QI1YQOT6ZY,THE PUNJABI RASOI (HSR),2021-05-22,INV-008351,Sales,,,,1 Kg
209792000001679591,Closed,209792000000703403,2021-05-22,,604.60,604.60,0.00,0.00,,2021-05-31,Coriander (Kg),,0.5,0.00,0.000,22.80,45.60,209792000001113073,ACDMV8A2AA,THE PUNJABI RASOI (HSR),2021-05-22,INV-008351,Sales,,,,1 Kg
209792000001679591,Closed,209792000000703403,2021-05-22,,604.60,604.60,0.00,0.00,,2021-05-31,Ginger (Kg),,2,0.00,0.000,66.00,33.00,209792000001112470,O98LECRQI4,THE PUNJABI RASOI (HSR),2021-05-22,INV-008351,Sales,,,,1 Kg
209792000001679591,Closed,209792000000703403,2021-05-22,,604.60,604.60,0.00,0.00,,2021-05-31,Lemon (Kg),,0.6,0.00,0.000,63.00,105.00,209792000001113100,QGIBVYPVZU,THE PUNJABI RASOI (HSR),2021-05-22,INV-008351,Sales,,,,1 Kg
209792000001679591,Closed,209792000000703403,2021-05-22,,604.60,604.60,0.00,0.00,,2021-05-31,Palak (Clean) (Kg),,4,0.00,0.000,224.00,56.00,209792000001113952,TUSTXISQ5L,THE PUNJABI RASOI (HSR),2021-05-22,INV-008351,Sales,,,,1 Kg
209792000001679615,Closed,209792000000741195,2021-05-22,,443.40,443.40,0.00,0.00,,2021-05-31,Capsicum Green (Medium) (Kg),,2,0.00,0.000,60.00,30.00,209792000001113535,XNN0XR2W1C,THE PUNJABI RASOI (INR),2021-05-22,INV-008352,Sales,,,,1 Kg
209792000001679615,Closed,209792000000741195,2021-05-22,,443.40,443.40,0.00,0.00,,2021-05-31,Green Chilly (Kg),,0.6,0.00,0.000,31.20,52.00,209792000001113181,QI1YQOT6ZY,THE PUNJABI RASOI (INR),2021-05-22,INV-008352,Sales,,,,1 Kg
209792000001679615,Closed,209792000000741195,2021-05-22,,443.40,443.40,0.00,0.00,,2021-05-31,Cauliflower (Pc),,4,0.00,0.000,95.60,23.90,209792000001112443,PTF9DK1RSO,THE PUNJABI RASOI (INR),2021-05-22,INV-008352,Sales,,,,1 Pc
209792000001679615,Closed,209792000000741195,2021-05-22,,443.40,443.40,0.00,0.00,,2021-05-31,Cucumber (Kg),,1,0.00,0.000,16.80,16.80,209792000001112425,ILP1KN4HXZ,THE PUNJABI RASOI (INR),2021-05-22,INV-008352,Sales,,,,1 Kg
209792000001679615,Closed,209792000000741195,2021-05-22,,443.40,443.40,0.00,0.00,,2021-05-31,Coriander (Kg),,0.5,0.00,0.000,22.80,45.60,209792000001113073,ACDMV8A2AA,THE PUNJABI RASOI (INR),2021-05-22,INV-008352,Sales,,,,1 Kg
209792000001679615,Closed,209792000000741195,2021-05-22,,443.40,443.40,0.00,0.00,,2021-05-31,Palak (Kg),,3,0.00,0.000,162.00,54.00,209792000001113091,1V92C2358A,THE PUNJABI RASOI (INR),2021-05-22,INV-008352,Sales,,,,1 Kg
209792000001679615,Closed,209792000000741195,2021-05-22,,443.40,443.40,0.00,0.00,,2021-05-31,Lemon (Kg),,0.4,0.00,0.000,42.00,105.00,209792000001113100,QGIBVYPVZU,THE PUNJABI RASOI (INR),2021-05-22,INV-008352,Sales,,,,1 Kg
209792000001679615,Closed,209792000000741195,2021-05-22,,443.40,443.40,0.00,0.00,,2021-05-31,Banana (Robusta) (Kg),,0.5,0.00,0.000,13.00,26.00,209792000001112776,ZOLSZIMNME,THE PUNJABI RASOI (INR),2021-05-22,INV-008352,Sales,,,,1 Kg
209792000001679641,Closed,209792000000106001,2021-05-22,,509.70,509.70,0.00,0.00,,2021-05-31,Onion (Big) (Kg),,3,0.00,0.000,67.50,22.50,209792000001112497,NN0EKZK8JQ,CHUNG WAH (KOR),2021-05-22,INV-008353,Sales,,,,1 Kg
209792000001679641,Closed,209792000000106001,2021-05-22,,509.70,509.70,0.00,0.00,,2021-05-31,Carrot Local (Medium) (Kg),,1,0.00,0.000,24.80,24.80,209792000001113481,R50MPO8SW3,CHUNG WAH (KOR),2021-05-22,INV-008353,Sales,,,,1 Kg
209792000001679641,Closed,209792000000106001,2021-05-22,,509.70,509.70,0.00,0.00,,2021-05-31,Cabbage (Local) (Kg),,4,0.00,0.000,59.20,14.80,209792000001113598,M1ZE9DWGQ3,CHUNG WAH (KOR),2021-05-22,INV-008353,Sales,,,,1 Kg
209792000001679641,Closed,209792000000106001,2021-05-22,,509.70,509.70,0.00,0.00,,2021-05-31,Tomato Hybrid (Kg),,1,0.00,0.000,12.60,12.60,209792000001113037,4I29EDU302,CHUNG WAH (KOR),2021-05-22,INV-008353,Sales,,,,1 Kg
209792000001679641,Closed,209792000000106001,2021-05-22,,509.70,509.70,0.00,0.00,,2021-05-31,Peeled Garlic (Kg),,0.5,0.00,0.000,75.00,150.00,209792000001112992,7O3Z94XANH,CHUNG WAH (KOR),2021-05-22,INV-008353,Sales,,,,1 Kg
209792000001679641,Closed,209792000000106001,2021-05-22,,509.70,509.70,0.00,0.00,,2021-05-31,Pokchoi (Kg),,0.7,0.00,0.000,45.50,65.00,209792000001112857,WRZZOVQ23H,CHUNG WAH (KOR),2021-05-22,INV-008353,Sales,,,,1 Kg
209792000001679641,Closed,209792000000106001,2021-05-22,,509.70,509.70,0.00,0.00,,2021-05-31,Baby Corn (Kg),,0.34,0.00,0.000,39.10,115.00,209792000001112506,0XOR2T7O6J,CHUNG WAH (KOR),2021-05-22,INV-008353,Sales,,,,1 Kg
209792000001679641,Closed,209792000000106001,2021-05-22,,509.70,509.70,0.00,0.00,,2021-05-31,Mushroom (Pc),,3,0.00,0.000,114.00,38.00,209792000001112551,BFXJMXPN1Q,CHUNG WAH (KOR),2021-05-22,INV-008353,Sales,,,,1 Pc
209792000001679641,Closed,209792000000106001,2021-05-22,,509.70,509.70,0.00,0.00,,2021-05-31,Spring Onion (Kg),,0.6,0.00,0.000,33.00,55.00,209792000001113109,3ET2MG56KZ,CHUNG WAH (KOR),2021-05-22,INV-008353,Sales,,,,1 Kg
209792000001679641,Closed,209792000000106001,2021-05-22,,509.70,509.70,0.00,0.00,,2021-05-31,Capsicum Red (Medium) (Kg),,0.5,0.00,0.000,39.00,78.00,209792000001113705,XZHZICPEA1,CHUNG WAH (KOR),2021-05-22,INV-008353,Sales,,,,1 Kg
209792000001679671,Closed,209792000000741195,2021-05-22,,1431.50,1431.50,0.00,0.00,,2021-05-31,Cauliflower (Pc),,15,0.00,0.000,358.50,23.90,209792000001112443,PTF9DK1RSO,THE PUNJABI RASOI (INR),2021-05-22,INV-008354,Sales,,,,1 Pc
209792000001679671,Closed,209792000000741195,2021-05-22,,1431.50,1431.50,0.00,0.00,,2021-05-31,Cucumber (Kg),,1,0.00,0.000,16.80,16.80,209792000001112425,ILP1KN4HXZ,THE PUNJABI RASOI (INR),2021-05-22,INV-008354,Sales,,,,1 Kg
209792000001679671,Closed,209792000000741195,2021-05-22,,1431.50,1431.50,0.00,0.00,,2021-05-31,Capsicum Green (Medium) (Kg),,3,0.00,0.000,90.00,30.00,209792000001113535,XNN0XR2W1C,THE PUNJABI RASOI (INR),2021-05-22,INV-008354,Sales,,,,1 Kg
209792000001679671,Closed,209792000000741195,2021-05-22,,1431.50,1431.50,0.00,0.00,,2021-05-31,Coriander (Kg),,4,0.00,0.000,182.40,45.60,209792000001113073,ACDMV8A2AA,THE PUNJABI RASOI (INR),2021-05-22,INV-008354,Sales,,,,1 Kg
209792000001679671,Closed,209792000000741195,2021-05-22,,1431.50,1431.50,0.00,0.00,,2021-05-31,Mint (Kg),,3.75,0.00,0.000,150.00,40.00,209792000001113082,UF2WTO04TC,THE PUNJABI RASOI (INR),2021-05-22,INV-008354,Sales,,,,1 Kg
209792000001679671,Closed,209792000000741195,2021-05-22,,1431.50,1431.50,0.00,0.00,,2021-05-31,Banana (Robusta) (Kg),,0.8,0.00,0.000,20.80,26.00,209792000001112776,ZOLSZIMNME,THE PUNJABI RASOI (INR),2021-05-22,INV-008354,Sales,,,,1 Kg
209792000001679671,Closed,209792000000741195,2021-05-22,,1431.50,1431.50,0.00,0.00,,2021-05-31,Palak (Kg),,8,0.00,0.000,432.00,54.00,209792000001113091,1V92C2358A,THE PUNJABI RASOI (INR),2021-05-22,INV-008354,Sales,,,,1 Kg
209792000001679671,Closed,209792000000741195,2021-05-22,,1431.50,1431.50,0.00,0.00,,2021-05-31,Lemon (Kg),,0.6,0.00,0.000,63.00,105.00,209792000001113100,QGIBVYPVZU,THE PUNJABI RASOI (INR),2021-05-22,INV-008354,Sales,,,,1 Kg
209792000001679671,Closed,209792000000741195,2021-05-22,,1431.50,1431.50,0.00,0.00,,2021-05-31,Ginger (Kg),,2,0.00,0.000,66.00,33.00,209792000001112470,O98LECRQI4,THE PUNJABI RASOI (INR),2021-05-22,INV-008354,Sales,,,,1 Kg
209792000001679671,Closed,209792000000741195,2021-05-22,,1431.50,1431.50,0.00,0.00,,2021-05-31,Green Chilly (Kg),,1,0.00,0.000,52.00,52.00,209792000001113181,QI1YQOT6ZY,THE PUNJABI RASOI (INR),2021-05-22,INV-008354,Sales,,,,1 Kg
209792000001679701,Closed,209792000001047611,2021-05-22,,387.10,387.10,0.00,0.00,,2021-05-31,Cucumber-B (Kg),,1,0.00,0.000,14.50,14.50,209792000001113436,79XI8NA75Z,BATHINDA JUNCTION KOR,2021-05-22,INV-008355,Sales,,,,1 Kg
209792000001679701,Closed,209792000001047611,2021-05-22,,387.10,387.10,0.00,0.00,,2021-05-31,Tomato Hybrid-B (Kg),,10,0.00,0.000,126.00,12.60,209792000001113454,SQ24LNJ700,BATHINDA JUNCTION KOR,2021-05-22,INV-008355,Sales,,,,1 Kg
209792000001679701,Closed,209792000001047611,2021-05-22,,387.10,387.10,0.00,0.00,,2021-05-31,Capsicum Green (Medium) (Kg),,1,0.00,0.000,29.00,29.00,209792000001113535,XNN0XR2W1C,BATHINDA JUNCTION KOR,2021-05-22,INV-008355,Sales,,,,1 Kg
209792000001679701,Closed,209792000001047611,2021-05-22,,387.10,387.10,0.00,0.00,,2021-05-31,Ladies Finger (Kg),,2,0.00,0.000,58.00,29.00,209792000001112488,M570GR5YJK,BATHINDA JUNCTION KOR,2021-05-22,INV-008355,Sales,,,,1 Kg
209792000001679701,Closed,209792000001047611,2021-05-22,,387.10,387.10,0.00,0.00,,2021-05-31,Green Chilly (Kg),,1,0.00,0.000,52.00,52.00,209792000001113181,QI1YQOT6ZY,BATHINDA JUNCTION KOR,2021-05-22,INV-008355,Sales,,,,1 Kg
209792000001679701,Closed,209792000001047611,2021-05-22,,387.10,387.10,0.00,0.00,,2021-05-31,Brinjal (Bottle Black) (Kg),,1,0.00,0.000,35.00,35.00,209792000001112659,1U0HDLOMHW,BATHINDA JUNCTION KOR,2021-05-22,INV-008355,Sales,,,,1 Kg
209792000001679701,Closed,209792000001047611,2021-05-22,,387.10,387.10,0.00,0.00,,2021-05-31,Coriander (Kg),,1,0.00,0.000,45.60,45.60,209792000001113073,ACDMV8A2AA,BATHINDA JUNCTION KOR,2021-05-22,INV-008355,Sales,,,,1 Kg
209792000001679701,Closed,209792000001047611,2021-05-22,,387.10,387.10,0.00,0.00,,2021-05-31,Palak (Kg),,0.5,0.00,0.000,27.00,54.00,209792000001113091,1V92C2358A,BATHINDA JUNCTION KOR,2021-05-22,INV-008355,Sales,,,,1 Kg
209792000001679727,Closed,209792000000736313,2021-05-22,,1859.80,1859.80,0.00,0.00,,2021-05-31,Pomegranate (Kg),,1,0.00,0.000,220.00,220.00,209792000001112731,0EC14Y4KZP,RAJVARDHAN FOODS,2021-05-22,INV-008356,Sales,,,,1 Kg
209792000001679727,Closed,209792000000736313,2021-05-22,,1859.80,1859.80,0.00,0.00,,2021-05-31,Coriander (Kg),,2.5,0.00,0.000,114.00,45.60,209792000001113073,ACDMV8A2AA,RAJVARDHAN FOODS,2021-05-22,INV-008356,Sales,,,,1 Kg
209792000001679727,Closed,209792000000736313,2021-05-22,,1859.80,1859.80,0.00,0.00,,2021-05-31,Cauliflower (Pc),,2,0.00,0.000,47.80,23.90,209792000001112443,PTF9DK1RSO,RAJVARDHAN FOODS,2021-05-22,INV-008356,Sales,,,,1 Pc
209792000001679727,Closed,209792000000736313,2021-05-22,,1859.80,1859.80,0.00,0.00,,2021-05-31,Lemon (Kg),,0.8,0.00,0.000,84.00,105.00,209792000001113100,QGIBVYPVZU,RAJVARDHAN FOODS,2021-05-22,INV-008356,Sales,,,,1 Kg
209792000001679727,Closed,209792000000736313,2021-05-22,,1859.80,1859.80,0.00,0.00,,2021-05-31,Potato (Big) (Kg),,60,0.00,0.000,1290.00,21.50,209792000001112515,S0Z3L759DM,RAJVARDHAN FOODS,2021-05-22,INV-008356,Sales,,,,1 Kg
209792000001679727,Closed,209792000000736313,2021-05-22,,1859.80,1859.80,0.00,0.00,,2021-05-31,Green Chilly (Kg),,2,0.00,0.000,104.00,52.00,209792000001113181,QI1YQOT6ZY,RAJVARDHAN FOODS,2021-05-22,INV-008356,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Palak (Clean) (Kg),,1.5,0.00,0.000,84.00,56.00,209792000001113952,TUSTXISQ5L,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Mint (Kg),,0.3,0.00,0.000,12.00,40.00,209792000001113082,UF2WTO04TC,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Coriander (Kg),,1,0.00,0.000,45.60,45.60,209792000001113073,ACDMV8A2AA,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Zucchini Green Farm (Kg),,0.5,0.00,0.000,39.00,78.00,209792000001113723,ZQF0SVIYD1,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Broccoli (Big) (Kg),,3,0.00,0.000,240.00,80.00,209792000001112677,WZGZVAEPPS,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Parsley (Kg),,0.2,0.00,0.000,22.00,110.00,209792000001112641,IPPBOQBJ6G,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Ice Burg Lettuce (Kg),,0.7,0.00,0.000,45.50,65.00,209792000001113271,JGFS9T032F,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Beetroot (Ooty) (Kg),,0.5,0.00,0.000,14.00,28.00,209792000001112722,4TXQOM0ZL9,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Cucumber (Kg),,2,0.00,0.000,33.60,16.80,209792000001112425,ILP1KN4HXZ,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Potato (Big) (Kg),,8,0.00,0.000,172.00,21.50,209792000001112515,S0Z3L759DM,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Peeled Garlic (Kg),,0.5,0.00,0.000,75.00,150.00,209792000001112992,7O3Z94XANH,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Capsicum Green (Big) (Kg),,1,0.00,0.000,34.00,34.00,209792000001112452,MGJOMVY2D0,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Carrot Local (Big) (Kg),,2,0.00,0.000,52.00,26.00,209792000001113427,M20N4ONT1L,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Onion (Big) (Kg),,6,0.00,0.000,135.00,22.50,209792000001112497,NN0EKZK8JQ,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Beans (Horicot) (Kg),,1,0.00,0.000,60.00,60.00,209792000001113172,SG0M3R0WYP,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Cabbage (Local) (Kg),,1.2,0.00,0.000,17.76,14.80,209792000001113598,M1ZE9DWGQ3,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Cauliflower (Pc),,1,0.00,0.000,23.90,23.90,209792000001112443,PTF9DK1RSO,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Pc
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Tomato Hybrid (Kg),,5,0.00,0.000,63.00,12.60,209792000001113037,4I29EDU302,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Ginger (Kg),,0.6,0.00,0.000,19.80,33.00,209792000001112470,O98LECRQI4,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Lemon (Kg),,1,0.00,0.000,105.00,105.00,209792000001113100,QGIBVYPVZU,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Green Chilly (Kg),,0.4,0.00,0.000,20.80,52.00,209792000001113181,QI1YQOT6ZY,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Orange Imported (Kg),,1.5,0.00,0.000,195.00,130.00,209792000001112758,IFE1C41C94,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Apple Gala (Kg),,2,0.00,0.000,420.00,210.00,209792000001113334,SU7VII2CKZ,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Water Melon (Kg),,1,0.00,0.000,49.80,49.80,209792000001117543,5WZK08IS16,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Banana (Robusta) (Kg),,0.4,0.00,0.000,10.40,26.00,209792000001112776,ZOLSZIMNME,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Kg
209792000001679749,Closed,209792000001070039,2021-05-22,,2179.16,2179.16,0.00,0.00,,2021-05-31,Mushroom (Pc),,5,0.00,0.000,190.00,38.00,209792000001112551,BFXJMXPN1Q,NOURICH,2021-05-22,INV-008357,Sales,,,,1 Pc
209792000001679815,Closed,209792000001050215,2021-05-22,,296.70,296.70,0.00,0.00,,2021-06-03,Carrot Local (Big) (Kg),,0.5,0.00,0.000,13.00,26.00,209792000001113427,M20N4ONT1L,MUMBAI XPRESS (VVPURAM),2021-05-22,INV-008358,Sales,,,,1 Kg
209792000001679815,Closed,209792000001050215,2021-05-22,,296.70,296.70,0.00,0.00,,2021-06-03,Lemon Green-Kg (Kg),,1,0.00,0.000,110.00,110.00,209792000001112875,EQZGF8243A,MUMBAI XPRESS (VVPURAM),2021-05-22,INV-008358,Sales,,,,1 Kg
209792000001679815,Closed,209792000001050215,2021-05-22,,296.70,296.70,0.00,0.00,,2021-06-03,Green Chilly (Kg),,0.6,0.00,0.000,31.20,52.00,209792000001113181,QI1YQOT6ZY,MUMBAI XPRESS (VVPURAM),2021-05-22,INV-008358,Sales,,,,1 Kg
209792000001679815,Closed,209792000001050215,2021-05-22,,296.70,296.70,0.00,0.00,,2021-06-03,Capsicum Green (Big) (Kg),,1,0.00,0.000,34.00,34.00,209792000001112452,MGJOMVY2D0,MUMBAI XPRESS (VVPURAM),2021-05-22,INV-008358,Sales,,,,1 Kg
209792000001679815,Closed,209792000001050215,2021-05-22,,296.70,296.70,0.00,0.00,,2021-06-03,Potato (Big) (Kg),,3,0.00,0.000,64.50,21.50,209792000001112515,S0Z3L759DM,MUMBAI XPRESS (VVPURAM),2021-05-22,INV-008358,Sales,,,,1 Kg
209792000001679815,Closed,209792000001050215,2021-05-22,,296.70,296.70,0.00,0.00,,2021-06-03,Onion (Medium) (Kg),,2,0.00,0.000,44.00,22.00,209792000001113445,47ILUDWJ9E,MUMBAI XPRESS (VVPURAM),2021-05-22,INV-008358,Sales,,,,1 Kg
209792000001679837,Closed,209792000000124737,2021-05-22,,868.20,868.20,0.00,0.00,,2021-05-31,Capsicum Green (Medium) (Kg),,3,0.00,0.000,90.00,30.00,209792000001113535,XNN0XR2W1C,MUMBAI XPRESS Kor,2021-05-22,INV-008359,Sales,,,,1 Kg
209792000001679837,Closed,209792000000124737,2021-05-22,,868.20,868.20,0.00,0.00,,2021-05-31,Carrot Local (Medium) (Kg),,1,0.00,0.000,24.80,24.80,209792000001113481,R50MPO8SW3,MUMBAI XPRESS Kor,2021-05-22,INV-008359,Sales,,,,1 Kg
209792000001679837,Closed,209792000000124737,2021-05-22,,868.20,868.20,0.00,0.00,,2021-05-31,Tomato Hybrid (Kg),,3,0.00,0.000,37.80,12.60,209792000001113037,4I29EDU302,MUMBAI XPRESS Kor,2021-05-22,INV-008359,Sales,,,,1 Kg
209792000001679837,Closed,209792000000124737,2021-05-22,,868.20,868.20,0.00,0.00,,2021-05-31,Lemon (Kg),,1.2,0.00,0.000,126.00,105.00,209792000001113100,QGIBVYPVZU,MUMBAI XPRESS Kor,2021-05-22,INV-008359,Sales,,,,1 Kg
209792000001679837,Closed,209792000000124737,2021-05-22,,868.20,868.20,0.00,0.00,,2021-05-31,Cauliflower (Pc),,8,0.00,0.000,191.20,23.90,209792000001112443,PTF9DK1RSO,MUMBAI XPRESS Kor,2021-05-22,INV-008359,Sales,,,,1 Pc
209792000001679837,Closed,209792000000124737,2021-05-22,,868.20,868.20,0.00,0.00,,2021-05-31,Cabbage (Local) (Kg),,2.8,0.00,0.000,41.44,14.80,209792000001113598,M1ZE9DWGQ3,MUMBAI XPRESS Kor,2021-05-22,INV-008359,Sales,,,,1 Kg
209792000001679837,Closed,209792000000124737,2021-05-22,,868.20,868.20,0.00,0.00,,2021-05-31,Potato (Medium) (Kg),,10,0.00,0.000,210.00,21.00,209792000001113745,NAXIK9P3NZ,MUMBAI XPRESS Kor,2021-05-22,INV-008359,Sales,,,,1 Kg
209792000001679837,Closed,209792000000124737,2021-05-22,,868.20,868.20,0.00,0.00,,2021-05-31,Spring Onion (Kg),,1.2,0.00,0.000,66.00,55.00,209792000001113109,3ET2MG56KZ,MUMBAI XPRESS Kor,2021-05-22,INV-008359,Sales,,,,1 Kg
